date,SPY,IVV,VTI,VOO,QQQ,VEA,EFA,IEFA,VWO,AGG,IJH,IEMG,IWM,IJR,VTV,IWF,IWD,VUG,BND,LQD,XLF,VNQ,VIG,EEM,GLD,VB,BSV,VO,TIP,VEU,IVW,DIA,XLK,VYM,VGT,VCSH,MDY,IWB,VCIT,XLV,IWR,XLE,DVY,USMV,EWJ,VGK,PFF,SCHF,SDY,RSP,XLY,ITOT,IVE,SCHX,HYG,SHV,VBR,EMB,SHY,VV,SCHB,XLI,BIV,VT,MBB,BNDX,IWS,VXUS,FLOT,IWO,IXUS,MINT,SCZ,PYZ,MXI,IYM,IXP,RXI,VCR,RHS,VDC,PXI,PXE,IEO,RYF,IYG,KIE,FBT,PTH,IHI,ITA,VIS,ICF,REZ,RWR,PSJ,IGV,RYU,IDU,VPU
2019-02-28,278.68,280.32,143.46,256.07,173.19,40.8,64.27,60.29,41.62,107.07,191.16,51.12,156.78,80.02,107.76,147.63,123.35,152.1,79.82,116.03,26.52,83.99,108.91,42.44,123.99,154.61,78.97,159.15,110.88,49.83,168.45,259.28,70.86,85.87,193.36,79.01,348.22,155.19,85.04,91.65,53.65,65.25,98.15,57.48,54.36,53.51,36.2,31.12,99.17,104.05,110.21,63.72,112.24,66.72,85.75,110.54,131.85,108.87,83.75,128.19,67.35,76.34,82.31,72.68,105.13,54.85,86.84,51.67,50.86,199.53,57.5,101.46,57.15,60.99,63.32,92.03,54.9,111.3,168.19,126.89,141.11,31.89,18.9,57.25,41.98,128.51,31.68,150.22,80.85,226.2,209.12,142.45,107.38,68.63,96.76,88.09,207.12,94.62,144.43,126.95
2019-03-01,280.42,282.31,144.42,257.83,174.39,41.05,64.62,60.62,41.67,106.63,192.63,51.07,158.24,80.48,108.31,148.76,124.04,153.44,79.39,115.47,26.69,83.73,109.26,42.49,121.88,156.0,78.76,160.23,110.66,50.08,169.77,260.42,71.34,86.21,194.6,78.8,350.85,156.28,84.71,92.95,53.99,66.45,98.57,57.78,54.52,53.89,36.29,31.28,99.3,104.75,111.1,64.19,112.89,67.15,85.61,110.34,132.79,108.04,83.54,129.04,67.81,76.41,81.88,73.05,104.59,54.76,87.38,51.81,50.73,202.05,57.78,101.27,57.68,61.06,63.32,91.85,55.13,112.03,169.51,126.91,140.96,32.26,19.31,58.35,42.21,129.35,31.83,151.3,82.07,230.31,209.32,142.82,107.14,68.34,96.14,88.81,208.12,94.83,144.83,127.24
2019-03-04,279.4,281.16,143.75,256.84,174.42,40.89,64.38,60.38,41.82,106.76,191.72,51.18,156.81,79.65,107.81,148.03,123.55,152.89,79.53,115.73,26.52,84.11,108.72,42.55,121.56,154.77,78.81,159.19,110.82,49.96,169.26,258.28,71.07,85.92,193.48,78.87,349.22,155.58,84.84,91.69,53.69,66.57,98.29,57.47,54.35,53.67,36.29,31.16,99.06,104.25,110.75,63.9,112.35,66.89,85.48,110.36,132.17,107.98,83.56,128.52,67.48,76.07,82.07,72.83,104.74,54.83,87.13,51.75,50.73,199.44,57.65,101.29,57.62,61.31,63.48,92.08,55.23,111.55,168.88,126.56,140.68,32.38,19.48,58.57,41.93,128.48,31.71,148.72,80.02,227.83,205.98,142.0,107.61,68.75,96.6,86.78,204.23,95.05,145.07,127.61
2019-03-05,279.02,280.8,143.48,256.54,174.55,40.92,64.44,60.44,42.31,106.83,190.92,51.69,156.08,79.32,107.56,147.94,123.3,152.72,79.59,115.77,26.42,84.34,108.42,42.97,121.72,154.28,78.83,158.79,110.78,50.09,169.12,258.19,70.86,85.74,192.83,78.9,347.75,155.4,84.84,91.64,53.57,66.35,98.24,57.46,54.4,53.74,36.3,31.19,98.71,103.93,111.03,63.76,112.14,66.8,85.44,110.35,131.59,108.03,83.57,128.35,67.37,75.58,82.13,72.93,104.78,54.91,86.91,51.85,50.74,198.77,57.84,101.27,57.59,60.64,63.42,91.63,55.71,111.81,169.11,126.5,140.68,32.26,19.26,58.0,41.86,128.17,31.61,148.73,80.25,227.36,204.9,141.1,108.01,69.05,96.98,86.86,203.4,94.94,144.82,127.29
2019-03-06,277.33,279.01,142.39,254.9,173.56,40.8,64.28,60.29,42.1,106.99,188.31,51.44,153.02,77.76,106.86,147.07,122.43,151.81,79.69,115.88,26.25,83.95,107.8,42.73,121.61,151.84,78.9,157.23,110.91,49.94,168.15,256.87,70.49,85.19,191.58,78.97,343.07,154.31,85.04,90.3,53.04,65.51,97.82,57.24,54.08,53.63,36.4,31.1,98.03,103.02,110.51,63.29,111.33,66.33,85.3,110.37,129.66,107.94,83.63,127.5,66.84,74.87,82.3,72.49,104.92,55.05,86.08,51.68,50.74,194.54,57.61,101.31,57.51,60.12,63.31,91.66,55.57,111.03,167.98,125.94,140.34,31.58,18.8,56.86,41.32,127.11,31.29,144.53,78.15,224.09,202.98,139.76,107.59,68.64,96.51,85.97,202.2,94.92,144.78,127.21
2019-03-07,275.01,276.76,141.28,252.85,171.43,40.28,63.46,59.45,41.42,107.29,186.72,50.5,151.68,76.95,106.18,145.6,121.69,150.34,79.92,116.26,25.98,83.77,106.85,41.94,121.51,150.64,79.01,156.27,111.22,49.25,166.72,254.81,69.82,84.69,189.92,79.1,340.19,153.12,85.21,89.59,52.68,65.12,97.4,56.98,53.44,52.78,36.25,30.7,97.3,102.22,109.17,62.77,110.5,65.82,85.24,110.39,128.43,107.69,83.7,126.5,66.31,74.42,82.52,71.72,105.06,55.22,85.47,50.99,50.77,193.29,56.77,101.33,56.45,59.28,62.49,90.88,55.19,109.36,165.78,125.21,139.56,31.3,18.53,56.34,40.75,125.63,30.96,143.7,78.31,222.83,201.49,138.75,107.43,68.8,96.23,86.16,201.87,95.09,145.21,127.65
2019-03-08,274.46,276.2,140.99,252.34,171.17,40.23,63.47,59.43,41.12,107.43,186.23,50.22,151.64,76.87,105.99,145.39,121.35,150.02,80.02,116.41,25.97,83.86,106.69,41.64,122.84,150.35,79.04,155.83,111.32,49.14,166.2,254.71,69.81,84.54,189.94,79.1,339.22,152.81,85.28,89.4,52.53,63.9,97.28,56.93,53.35,52.81,36.34,30.68,97.14,101.9,108.41,62.65,110.41,65.69,85.1,110.41,128.21,107.99,83.73,126.26,66.17,74.27,82.59,71.53,105.2,55.27,85.2,50.88,50.77,193.22,56.72,101.34,56.29,58.66,62.46,90.81,55.07,109.06,164.89,125.21,139.58,30.61,17.87,54.48,40.74,125.73,30.9,143.05,78.4,222.33,200.98,138.38,107.54,68.95,96.26,86.51,201.74,95.5,145.78,128.16
2019-03-11,278.44,280.21,143.06,256.02,174.73,40.6,64.02,59.98,41.96,107.44,188.74,51.1,154.29,78.1,107.36,147.89,122.86,152.58,79.98,116.54,26.24,85.09,108.09,42.42,122.24,152.74,79.03,157.98,111.3,49.69,168.67,256.76,71.31,85.49,194.11,79.11,343.71,155.03,85.37,90.42,53.23,64.9,98.39,57.58,53.93,53.25,36.37,30.96,98.31,103.22,109.9,63.58,112.01,66.66,85.38,110.39,129.85,108.39,83.71,128.1,67.17,74.9,82.6,72.49,105.2,55.21,86.28,51.48,50.77,196.96,57.38,101.36,56.86,59.74,63.35,92.08,56.07,110.36,167.34,126.32,141.47,31.22,18.25,55.53,41.06,127.02,31.11,146.35,79.94,225.35,200.37,139.78,109.07,69.84,97.57,88.49,205.55,96.33,146.83,129.12
2019-03-12,279.49,281.2,143.54,256.93,175.69,40.62,63.98,59.94,42.13,107.64,189.05,51.37,154.37,77.98,107.63,148.38,123.23,153.11,80.17,116.86,26.3,85.48,108.21,42.64,122.98,153.03,79.09,158.62,111.51,49.76,169.26,255.86,71.73,85.55,195.07,79.16,344.2,155.54,85.56,91.08,53.47,65.32,98.72,57.73,54.06,53.23,36.45,30.97,98.5,103.56,110.21,63.75,112.4,66.88,85.53,110.41,129.97,108.73,83.74,128.52,67.39,74.28,82.79,72.67,105.4,55.24,86.6,51.56,50.8,197.23,57.46,101.36,56.82,59.86,63.5,92.45,56.38,110.24,167.56,125.98,141.37,31.62,18.63,56.27,41.25,127.26,31.22,147.48,80.76,226.89,198.33,138.71,109.7,70.18,98.06,88.88,206.29,97.05,147.79,129.9
2019-03-13,281.34,283.15,144.46,258.68,177.01,40.92,64.53,60.47,42.22,107.59,189.78,51.45,154.98,78.28,108.39,149.38,124.02,154.11,80.13,116.67,26.48,85.9,108.9,42.69,123.84,153.78,79.09,159.47,111.64,50.09,170.43,257.35,72.2,86.01,196.29,79.2,345.74,156.59,85.5,92.06,53.71,65.98,99.01,58.03,54.27,53.86,36.55,31.2,98.88,104.18,110.6,64.2,113.14,67.32,85.76,110.43,130.55,108.76,83.75,129.4,67.83,74.93,82.77,73.09,105.43,55.25,87.05,51.88,50.8,197.99,57.8,101.37,57.36,59.82,64.08,92.89,56.54,110.94,168.2,126.8,142.25,31.97,18.99,57.16,41.55,128.26,31.27,150.59,81.81,228.55,199.64,139.89,110.18,70.44,98.49,89.42,207.53,97.25,148.01,129.99
2019-03-14,281.16,283.01,144.34,258.59,176.71,40.88,64.52,60.46,42.0,107.43,189.57,51.21,154.35,77.95,108.31,149.3,123.97,154.09,80.06,116.44,26.58,86.03,108.67,42.46,122.41,153.38,79.09,159.17,111.61,50.0,170.16,257.54,72.35,85.9,196.68,79.17,345.32,156.52,85.43,91.91,53.63,66.05,98.84,57.98,53.69,54.07,36.57,31.16,98.74,104.03,110.27,64.16,113.24,67.29,85.7,110.43,130.12,108.6,83.77,129.33,67.78,74.68,82.64,73.0,105.36,55.26,86.94,51.8,50.8,197.12,57.66,101.4,57.16,59.13,63.57,91.83,56.33,110.43,167.51,126.75,142.02,32.16,19.07,57.33,41.65,129.01,31.4,149.62,81.8,228.75,198.24,139.35,110.47,70.69,98.66,89.99,208.34,97.06,147.82,129.84
2019-03-15,281.31,284.28,145.01,259.85,178.35,41.29,65.22,61.06,42.57,107.7,189.73,51.92,154.76,77.97,108.73,149.99,124.54,155.06,80.21,116.86,26.63,85.76,109.0,43.08,122.97,153.75,79.14,159.73,112.0,50.53,171.15,258.34,72.99,86.43,198.89,79.27,344.75,157.26,85.71,91.99,53.77,65.51,99.18,58.18,54.31,54.66,36.63,31.45,98.42,104.41,110.6,64.41,113.69,67.61,85.78,110.46,130.16,109.04,83.8,129.95,68.08,73.99,82.9,73.57,105.54,55.3,87.04,52.33,50.81,197.84,58.33,101.42,57.72,59.43,63.81,92.1,56.65,111.31,168.28,127.2,142.74,31.99,18.89,57.32,41.95,129.81,31.66,151.46,81.48,230.65,197.92,139.16,109.86,70.37,98.09,90.24,208.44,97.53,148.45,130.42
2019-03-18,282.33,285.41,145.55,260.78,178.45,41.43,65.45,61.32,43.05,107.68,191.24,52.47,155.75,78.58,109.3,150.57,125.02,155.33,80.16,116.8,26.9,85.33,109.33,43.56,123.04,154.62,79.13,160.6,111.99,50.85,171.37,258.99,73.3,86.72,199.65,79.24,347.37,157.78,85.65,91.85,54.06,66.42,99.71,58.22,54.46,54.89,36.6,31.61,98.94,104.42,111.67,64.71,114.4,67.87,85.75,110.44,131.1,109.14,83.78,130.45,68.36,74.71,82.82,73.9,105.55,55.33,87.47,52.63,50.81,199.15,58.64,101.44,57.93,59.21,64.3,92.34,56.53,112.05,169.91,127.01,143.16,32.27,19.35,58.35,42.08,131.04,31.6,151.18,81.28,228.77,199.28,140.39,109.17,69.56,96.7,90.68,209.27,96.43,147.89,130.09
2019-03-19,282.4,285.54,145.52,260.86,179.05,41.54,65.58,61.43,43.06,107.62,190.23,52.46,154.96,78.01,109.13,150.87,124.72,155.64,80.12,116.82,26.69,85.07,109.22,43.58,123.38,153.85,79.12,160.34,111.89,50.94,171.76,258.88,73.45,86.52,200.13,79.26,345.6,157.86,85.68,92.58,53.91,66.24,99.06,58.09,54.48,55.07,36.45,31.65,98.51,104.24,112.23,64.67,114.18,67.87,85.8,110.47,130.09,109.22,83.77,130.47,68.32,74.44,82.82,73.91,105.52,55.36,87.04,52.68,50.84,198.8,58.74,101.44,58.06,59.1,64.35,92.05,56.51,112.68,170.42,126.48,142.89,32.04,19.15,58.04,41.64,130.09,31.26,151.26,81.9,230.83,198.89,139.76,108.73,69.28,96.31,91.3,210.48,95.4,146.22,128.52
2019-03-20,281.55,283.39,144.92,259.93,179.76,41.5,65.61,61.43,43.05,108.06,187.96,52.56,153.26,77.17,108.14,150.48,123.12,155.99,80.47,117.61,26.14,85.33,108.55,43.65,124.18,152.7,79.28,159.37,112.63,50.9,171.33,257.29,73.25,85.9,199.52,79.48,342.71,156.64,86.18,91.94,53.38,66.82,97.39,57.64,54.51,55.13,36.42,31.67,97.72,103.51,112.39,64.18,112.59,67.35,86.17,110.48,128.77,110.19,83.89,130.01,67.79,73.93,83.32,73.79,105.81,55.4,86.04,52.69,50.84,197.12,58.77,101.44,58.04,59.07,64.52,91.69,56.92,112.76,170.61,125.84,142.15,32.6,19.6,58.86,40.71,126.68,30.78,150.16,81.16,230.57,197.56,138.73,108.55,68.99,96.61,91.29,209.66,95.68,145.51,128.89
2019-03-21,284.73,286.57,146.62,261.43,182.57,41.54,65.57,61.46,43.15,108.08,190.5,52.64,155.27,78.18,109.01,152.69,124.2,158.27,80.49,117.83,26.06,86.85,109.87,43.71,123.68,154.81,79.27,161.84,112.62,50.93,173.32,259.58,75.09,86.63,203.88,79.47,347.42,158.4,86.26,92.3,54.18,67.29,98.5,58.38,54.87,54.9,36.51,31.69,98.89,104.84,113.93,64.92,113.79,68.11,86.15,110.49,130.18,110.16,83.89,131.5,68.55,74.64,83.3,74.23,105.85,55.56,87.13,52.7,50.83,200.27,58.78,101.47,57.98,60.05,64.84,92.76,57.14,113.54,172.47,128.25,143.13,32.82,19.85,59.39,40.64,126.35,31.06,150.98,82.63,233.49,199.07,139.53,110.5,70.22,98.29,93.41,214.66,96.9,147.02,129.38
2019-03-22,279.25,281.16,143.56,256.46,178.56,40.74,64.31,60.26,41.85,108.62,185.04,51.09,149.62,75.33,107.21,149.38,121.99,154.85,80.93,118.55,25.34,86.22,108.08,42.43,123.97,150.04,79.47,158.52,112.96,49.83,170.15,254.96,73.32,85.33,198.7,79.63,337.34,155.29,86.6,90.62,53.01,65.47,97.08,57.93,54.28,53.62,36.39,31.09,97.27,102.69,111.67,63.59,111.51,66.8,85.84,110.52,126.43,109.43,84.03,128.99,67.14,72.95,83.8,72.72,106.2,55.71,85.49,51.57,50.83,192.2,57.52,101.49,57.06,58.05,63.13,89.69,56.48,111.49,168.79,128.33,142.73,31.68,19.03,57.29,39.5,122.36,30.6,145.66,80.39,227.71,194.28,135.97,110.12,70.3,97.78,90.23,208.33,97.34,148.05,130.14
2019-03-25,279.04,280.91,142.69,256.23,178.22,40.74,64.4,60.28,41.96,108.82,185.42,51.27,150.28,75.69,107.03,149.38,121.78,154.81,81.03,118.79,25.23,86.33,108.07,42.53,124.92,150.31,79.57,158.5,112.93,49.75,170.41,255.07,73.0,84.49,197.89,79.76,338.14,155.21,86.78,90.57,53.0,65.5,97.07,58.0,54.31,53.32,36.33,31.1,97.4,102.72,112.33,63.51,111.16,66.74,85.81,110.52,126.67,110.04,84.12,128.84,67.09,73.12,83.93,72.42,106.29,55.8,85.52,51.45,50.81,193.19,57.54,101.51,56.85,57.65,63.28,89.48,56.24,111.96,169.72,128.89,143.08,31.7,19.0,57.38,39.41,121.92,30.57,145.95,80.25,228.42,195.68,136.41,110.2,70.47,97.82,90.36,208.45,97.57,148.2,130.31
2019-03-26,281.12,282.96,143.79,258.08,179.05,40.99,64.72,60.67,42.1,108.84,187.28,51.38,151.86,76.4,107.94,150.1,122.99,155.72,81.05,118.84,25.53,87.02,108.99,42.66,124.3,151.93,79.6,159.81,112.73,50.03,171.62,256.46,73.4,85.36,199.04,79.76,341.48,156.31,86.84,91.19,53.47,66.44,98.16,58.43,54.91,53.5,36.43,31.27,98.41,103.58,112.81,64.03,111.94,67.2,86.02,110.54,127.99,110.14,84.11,129.78,67.6,73.61,83.96,72.85,106.43,55.71,86.29,51.75,50.85,194.86,57.9,101.54,57.35,58.1,63.62,89.94,56.55,112.53,170.51,129.86,144.27,32.21,19.37,58.6,39.92,123.67,30.83,149.09,79.74,229.75,195.95,137.4,111.01,70.77,98.81,90.63,209.67,98.19,149.21,131.18
2019-03-27,279.65,281.58,143.13,256.88,177.9,40.93,64.75,60.62,41.64,109.07,187.15,50.81,151.27,76.38,107.46,149.28,122.45,154.9,81.2,119.0,25.42,86.77,108.83,42.2,123.65,151.24,79.65,159.23,112.78,49.89,170.62,256.11,72.98,85.02,197.79,79.79,341.24,155.56,86.88,90.43,53.24,65.97,97.79,58.27,54.72,53.63,36.34,31.24,98.42,103.24,112.58,63.72,111.57,66.91,86.08,110.53,128.01,109.73,84.18,129.15,67.31,73.69,84.08,72.58,106.49,55.81,86.1,51.59,50.86,193.34,57.67,101.55,57.19,57.8,63.43,89.75,56.21,112.56,170.3,129.38,143.69,32.14,19.3,58.35,39.81,123.13,30.87,146.43,78.25,227.62,196.02,137.49,110.56,70.56,98.48,89.06,206.76,97.48,148.2,130.38
2019-03-28,280.71,282.69,143.76,257.88,178.31,40.73,64.59,60.53,42.0,109.08,188.74,51.21,152.62,77.1,107.02,150.03,122.84,155.24,81.24,119.15,25.64,86.99,108.97,42.48,121.9,152.16,79.63,159.66,112.87,49.92,171.21,257.08,73.28,85.21,198.62,79.76,344.1,156.26,86.96,90.66,53.61,66.22,97.82,58.47,54.75,53.36,36.4,31.21,98.99,103.82,113.26,64.02,112.02,67.17,86.25,110.56,128.4,109.96,84.17,128.92,67.61,74.23,84.08,72.78,106.45,55.85,86.53,51.62,50.89,195.27,57.74,101.56,57.1,58.95,63.67,90.7,56.08,112.71,171.64,130.47,144.26,32.27,19.36,58.43,40.12,124.37,30.86,147.89,78.68,228.8,197.39,138.64,111.49,71.01,99.39,90.15,208.31,96.4,146.59,128.87
2019-03-29,282.48,284.56,144.71,259.54,179.66,40.87,64.86,60.77,42.5,109.07,189.4,51.71,153.09,77.15,107.63,151.36,123.49,156.42,81.18,119.06,25.71,86.91,109.64,42.92,122.01,152.8,79.59,160.75,113.07,50.15,172.36,259.13,74.0,85.66,200.63,79.76,345.4,157.31,86.87,91.75,53.95,66.12,98.18,58.8,54.72,53.61,36.55,31.31,99.41,104.44,113.85,64.4,112.74,67.61,86.47,110.57,128.73,110.06,84.12,129.8,68.05,75.03,83.93,73.17,106.36,55.77,86.86,51.9,50.91,196.66,58.07,101.56,57.44,59.18,64.16,91.42,56.28,113.21,172.41,131.21,145.21,32.18,19.29,58.18,40.28,124.81,30.9,150.85,79.63,231.53,199.58,139.9,111.2,70.7,98.92,91.42,210.82,96.87,147.31,129.6
2019-04-01,285.83,287.85,146.39,262.53,182.04,41.4,65.69,61.53,43.14,108.31,191.97,52.51,154.76,78.1,108.89,153.03,124.89,158.18,80.66,118.26,26.34,86.86,110.51,43.63,121.53,154.71,79.3,162.61,112.65,50.84,174.14,262.39,75.01,86.53,203.44,79.35,350.0,159.14,86.26,91.89,54.57,66.99,99.28,59.01,55.41,54.31,36.59,31.73,100.25,105.77,115.1,65.16,114.2,68.4,86.07,110.35,130.62,109.8,83.87,131.28,68.84,76.58,83.38,74.11,105.71,55.6,87.86,52.57,50.79,198.03,58.84,101.35,58.27,60.11,65.39,92.86,57.04,114.81,174.41,130.63,144.87,32.67,19.48,58.91,41.26,127.75,31.44,151.14,78.81,231.1,204.08,142.69,111.08,70.45,99.14,92.23,213.69,96.08,146.42,128.73
2019-04-02,285.97,287.92,146.38,262.62,182.73,41.43,65.71,61.61,43.01,108.43,191.23,52.33,154.36,77.66,108.62,153.44,124.63,158.69,80.7,118.42,26.32,87.47,110.01,43.49,121.98,154.45,79.34,162.66,112.76,50.83,174.31,261.69,75.27,86.33,204.02,79.41,348.59,159.14,86.33,91.68,54.57,66.53,99.05,58.97,55.03,54.54,36.64,31.76,99.77,105.69,115.08,65.16,114.13,68.42,86.11,110.38,130.06,109.87,83.91,131.31,68.82,76.55,83.48,74.1,105.78,55.63,87.78,52.62,50.8,197.97,58.8,101.36,58.27,59.94,65.57,93.12,57.04,115.15,174.2,129.56,143.61,32.4,19.27,58.15,41.25,128.03,31.21,152.56,79.26,230.93,202.79,142.6,112.04,70.88,99.77,92.83,213.83,96.19,146.31,128.64
2019-04-03,286.42,288.44,146.73,263.11,183.78,41.75,66.22,62.06,43.22,108.23,192.19,52.71,155.16,78.04,108.64,153.99,124.77,159.25,80.59,118.17,26.4,87.37,110.07,43.79,121.8,155.19,79.29,163.25,112.41,51.2,174.59,262.0,75.88,86.45,205.74,79.35,350.45,159.52,86.24,91.56,54.79,65.89,99.18,58.93,55.36,55.04,36.69,31.96,99.95,105.98,115.89,65.32,114.43,68.57,86.14,110.36,130.56,109.62,83.87,131.58,69.01,76.32,83.35,74.41,105.69,55.57,87.96,52.95,50.83,199.44,59.25,101.37,58.79,60.72,66.34,94.46,57.32,115.72,175.53,128.9,142.82,31.99,18.97,57.27,41.41,128.52,31.32,153.34,79.43,229.89,200.36,142.52,111.79,70.82,99.65,93.2,214.78,96.09,146.19,128.6
2019-04-04,287.18,289.13,147.04,263.74,183.71,41.67,66.08,61.93,43.5,108.31,193.21,53.01,155.92,78.66,109.12,154.06,125.2,159.28,80.67,118.36,26.56,87.23,110.28,44.06,122.11,155.64,79.32,163.41,112.49,51.19,174.63,263.78,75.56,86.73,204.64,79.37,352.26,159.81,86.31,91.37,54.88,66.44,99.56,58.97,55.33,54.89,36.75,31.93,100.39,106.33,116.83,65.47,114.97,68.71,86.27,110.41,131.61,109.59,83.89,131.81,69.12,76.79,83.42,74.51,105.78,55.58,88.28,53.0,50.83,199.53,59.2,101.38,58.56,60.99,66.56,95.66,57.67,116.31,176.66,129.53,143.44,32.12,19.26,57.76,41.64,129.25,31.42,151.51,79.08,229.19,203.18,143.34,111.5,70.39,99.5,91.05,210.64,95.66,145.7,128.08
2019-04-05,288.57,290.45,147.78,265.01,184.66,41.76,66.25,62.05,43.85,108.39,194.69,53.38,157.38,79.35,109.6,154.87,125.77,160.07,80.73,118.55,26.6,87.84,110.82,44.4,121.98,156.93,79.33,164.63,112.62,51.39,175.31,264.16,75.92,87.09,205.61,79.38,354.99,160.57,86.45,92.0,55.25,67.61,100.22,59.23,55.37,55.04,36.81,31.99,100.97,107.02,117.52,65.81,115.6,69.04,86.43,110.4,132.68,110.02,83.88,132.46,69.51,77.01,83.47,74.81,105.9,55.61,88.89,53.14,50.81,201.5,59.43,101.41,58.74,61.39,66.8,95.63,57.63,116.96,177.89,130.07,143.87,33.03,19.96,59.45,41.76,129.21,31.57,154.76,80.37,229.69,204.33,143.91,112.23,70.72,99.99,91.55,211.67,96.56,147.04,129.36
2019-04-08,288.79,290.77,147.91,265.24,185.13,41.79,66.29,62.07,43.82,108.34,194.69,53.34,157.12,79.29,109.68,155.11,125.85,160.23,80.65,118.38,26.63,87.35,110.97,44.4,122.51,156.81,79.31,164.66,112.51,51.39,175.31,263.22,76.21,87.24,206.43,79.4,354.97,160.74,86.36,91.98,55.28,67.91,100.1,59.22,55.24,55.1,36.7,32.02,100.97,107.09,117.94,65.85,115.83,69.11,86.38,110.42,132.5,109.58,83.86,132.59,69.55,76.68,83.39,74.9,105.81,55.62,88.83,53.13,50.83,200.92,59.44,101.42,58.68,61.45,67.0,95.7,57.59,117.23,178.36,130.58,144.4,33.04,20.11,59.69,41.8,129.55,31.54,153.77,80.03,229.65,202.38,143.4,111.64,70.18,99.38,91.69,211.9,95.85,145.99,128.41
2019-04-09,287.31,289.27,147.02,263.83,184.48,41.54,65.87,61.71,43.76,108.4,192.56,53.3,155.2,78.3,108.97,154.36,125.04,159.56,80.77,118.63,26.41,86.89,110.34,44.31,123.15,155.06,79.35,163.45,112.62,51.17,174.68,261.51,75.85,86.64,205.48,79.46,351.05,159.82,86.48,91.74,54.84,67.08,99.35,59.05,54.94,54.78,36.6,31.81,99.95,106.25,116.88,65.43,115.01,68.73,86.32,110.4,130.85,109.65,83.87,131.86,69.12,75.64,83.5,74.5,105.87,55.67,88.01,52.96,50.86,198.58,59.21,101.43,58.22,60.94,66.59,94.82,57.68,116.26,176.78,130.34,144.19,32.56,19.72,58.71,41.34,128.36,31.2,151.38,79.43,229.46,199.87,141.43,111.11,70.11,98.73,92.15,211.78,96.05,146.33,128.63
2019-04-10,288.29,290.22,147.7,264.74,185.47,41.71,66.12,61.92,43.97,108.61,194.27,53.54,157.31,79.49,109.27,155.03,125.45,160.31,80.88,119.21,26.49,87.69,110.67,44.52,123.53,156.81,79.41,164.38,113.03,51.38,175.29,261.6,76.38,86.91,207.12,79.55,354.25,160.45,86.84,91.77,55.18,67.33,99.65,59.19,54.95,55.01,36.65,31.94,100.42,106.77,117.44,65.78,115.39,69.0,86.7,110.43,132.28,109.87,83.94,132.35,69.47,75.62,83.72,74.81,106.03,55.73,88.62,53.12,50.84,201.41,59.46,101.43,58.53,60.61,66.88,94.82,58.07,116.98,177.85,131.13,144.71,32.99,20.05,59.49,41.62,128.94,31.54,153.18,80.27,230.19,199.25,141.74,112.07,70.69,99.81,93.3,214.23,95.74,145.84,128.27
2019-04-11,288.21,290.2,147.69,264.69,185.03,41.63,65.98,61.86,43.46,108.48,194.85,53.04,157.11,79.33,109.29,154.9,125.6,160.22,80.74,119.09,26.65,87.63,110.91,44.04,121.95,156.9,79.36,164.77,112.77,51.17,175.19,261.4,76.28,87.02,207.02,79.5,355.3,160.51,86.77,90.64,55.32,67.38,99.99,59.17,54.78,55.03,36.68,31.89,100.8,106.91,117.59,65.75,115.43,69.0,86.83,110.46,132.54,109.47,83.89,132.38,69.46,76.27,83.64,74.68,105.94,55.74,88.81,52.94,50.86,200.88,59.17,101.46,58.58,60.98,66.5,94.6,58.0,117.5,178.1,131.5,144.85,32.89,19.87,59.1,41.91,129.25,31.82,149.58,79.43,229.37,201.86,142.97,111.98,70.62,99.64,93.42,214.72,96.3,146.67,128.91
2019-04-12,290.16,292.16,148.68,266.48,185.83,41.94,66.44,62.26,43.73,108.27,196.37,53.35,157.68,79.69,109.98,155.78,126.57,161.42,80.59,119.02,27.14,88.05,111.78,44.36,121.83,157.78,79.25,166.1,112.56,51.51,176.34,264.07,76.81,87.49,208.36,79.47,357.95,161.55,86.61,89.81,55.74,67.56,100.57,59.43,55.06,55.39,36.68,32.12,101.29,107.77,118.32,66.14,116.22,69.46,86.96,110.46,133.39,109.46,83.84,133.23,69.92,77.28,83.38,75.21,105.73,55.61,89.61,53.34,50.87,201.2,59.6,101.48,59.1,61.39,67.22,95.86,58.52,118.32,178.96,131.56,145.25,33.23,20.41,61.7,42.53,131.72,32.13,147.99,78.61,228.58,205.04,144.66,112.6,70.89,100.22,93.48,215.36,96.74,147.36,129.58
2019-04-15,289.97,291.92,148.56,266.3,185.86,41.96,66.47,62.33,43.5,108.25,196.03,53.15,157.17,79.38,109.86,155.82,126.28,161.37,80.61,118.83,26.97,87.6,111.89,44.13,121.6,157.41,79.26,165.83,112.62,51.47,176.31,263.81,76.78,87.45,208.36,79.44,357.44,161.46,86.6,90.17,55.61,67.16,100.17,59.51,55.05,55.49,36.7,32.14,101.1,107.47,118.56,66.14,116.09,69.42,86.9,110.45,132.76,109.53,83.85,133.2,69.87,76.85,83.41,75.09,105.81,55.52,89.29,53.29,50.86,200.78,59.56,101.49,59.24,61.39,67.08,95.46,58.58,118.6,179.37,132.25,146.21,32.95,20.15,60.94,42.25,130.99,32.05,146.78,78.62,227.6,203.39,144.06,112.07,70.82,99.66,93.36,215.0,96.73,147.29,129.57
